Ticker,Ticker Type,Sector Description,Key,Title,Description,Year,Quarter,Month,Value Type,Value,Format,Unit,Currency Type,Source
EXPE,Equity,Internet & Direct Marketing,revenuemargintotalrevenuemargin,Revenue Margin Total revenue margin,,2017,Q4,,actual,11,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemargintotalrevenuemargin,Revenue Margin Total revenue margin,,2016,Q4,,actual,11,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemargintotalrevenuemargin,Revenue Margin Total revenue margin,,2015,Q4,,actual,11,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2017,Q4,,actual,"1,283",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2016,Q4,,actual,"1,170",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2015,Q3,,actual,"1,222",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelagency,Revenue by Business Model Agency,,2017,Q4,,actual,629,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelagency,Revenue by Business Model Agency,,2016,Q4,,actual,567,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelagency,Revenue by Business Model Agency,,2015,Q4,,actual,494,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodeladvertisingandmedia,Revenue by Business Model Advertising and media,,2017,Q4,,actual,215,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodeladvertisingandmedia,Revenue by Business Model Advertising and media,,2016,Q4,,actual,190,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodeladvertisingandmedia,Revenue by Business Model Advertising and media,,2015,Q4,,actual,140,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelhomeaway,Revenue by Business Model HomeAway,,2017,Q4,,actual,906,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelhomeaway,Revenue by Business Model HomeAway,,2016,Q4,,actual,689,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelhomeaway,Revenue by Business Model HomeAway,,2015,Q4,,actual,20,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingcoreota,Gross Booking Core OTA,,2014,Q4,,actual,"9,431",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookingtrivago,Gross Booking Trivago ,,2014,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,grossbookinghomeaway,Gross Booking HomeAway ,,2014,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,grossbookingegencia,Gross Booking Egencia,,2014,Q4,,actual,"1,226",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemargincoreota,Revenue Margin Core OTA,,2014,Q4,,actual,11,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemargintrivago,Revenue Margin trivago ,,2014,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,revenuemarginhomeaway,Revenue Margin HomeAway ,,2014,Q4,,actual,8,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuemarginegencia,Revenue Margin Egencia,,2014,Q4,,actual,,,,,
EXPE,Equity,Internet & Direct Marketing,revenuemargintotalrevenuemargin,Revenue Margin Total revenue margin,,2014,Q4,,actual,11,percentage,,,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2014,Q4,,actual,858,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelagency,Revenue by Business Model Agency,,2014,Q4,,actual,346,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodeladvertisingandmedia,Revenue by Business Model Advertising and media,,2014,Q4,,actual,114,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,grossbookinghomeaway,Gross Booking HomeAway ,,2016,Q3,,actual,"1,403",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodeladvertisingandmedia,Revenue by Business Model Advertising and media,,2014,Q3,,actual,138,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodeladvertisingandmedia,Revenue by Business Model Advertising and media,,2014,Q2,,actual,120,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodeladvertisingandmedia,Revenue by Business Model Advertising and media,,2014,Q1,,actual,97,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelagency,Revenue by Business Model Agency,,2014,Q3,,actual,436,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelagency,Revenue by Business Model Agency,,2014,Q2,,actual,357,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelagency,Revenue by Business Model Agency,,2014,Q1,,actual,297,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2014,Q3,,actual,"1,090",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2014,Q2,,actual,965,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2014,Q1,,actual,766,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2015,Q2,,actual,"1,060",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebybusinessmodelmerchant,Revenue by Business Model Merchant,,2015,Q1,,actual,858,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2014,Q1,,actual,"1,001",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2014,Q2,,actual,"1,268",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2014,Q3,,actual,"1,477",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2014,Q4,,actual,"1,159",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2015,Q1,,actual,"1,170",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2015,Q2,,actual,"1,463",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2015,Q3,,actual,"1,739",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2015,Q4,,actual,"1,505",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2016,Q1,,actual,"1,540",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2016,Q2,,actual,"1,765",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2016,Q3,,actual,"2,083",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2016,Q4,,actual,"1,695",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2017,Q1,,actual,"1,700",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2017,Q2,,actual,"2,009",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2017,Q3,,actual,"2,314",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2017,Q4,,actual,"1,857",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2018,Q1,,actual,"1,926",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2018,Q2,,actual,"2,253",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentcoreota ,Revenue by Segment Core OTA ,,2018,Q3,,actual,"2,527",currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2014,Q1,,actual,83,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2014,Q2,,actual,104,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2014,Q3,,actual,139,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2014,Q4,,actual,87,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2015,Q1,,actual,119,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2015,Q2,,actual,143,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2015,Q3,,actual,176,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2015,Q4,,actual,110,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2016,Q1,,actual,176,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2016,Q2,,actual,201,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2016,Q3,,actual,276,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2016,Q4,,actual,183,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2017,Q1,,actual,286,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2017,Q2,,actual,328,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2017,Q3,,actual,338,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2017,Q4,,actual,215,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2018,Q1,,actual,319,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2018,Q2,,actual,280,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmenttrivago ,Revenue by Segment trivago ,,2018,Q3,,actual,295,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentegencia,Revenue by Segment Egencia,,2014,Q1,,actual,100,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentegencia,Revenue by Segment Egencia,,2014,Q2,,actual,103,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentegencia,Revenue by Segment Egencia,,2014,Q3,,actual,97,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
EXPE,Equity,Internet & Direct Marketing,revenuebysegmentegencia,Revenue by Segment Egencia,,2014,Q4,,actual,100,currency,million,USD,https://ir.expediagroup.com/financial-information/quarterly-results
